track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration,playlist
3e3d4jeuVkp5Z59tI8EhDY,FANXY CHILD,"ZICO, Fanxy Child",TELEVISION,2017-07-12,0.79,-4.295,143.942,0.754,0.7559999999999999,03:54,whatever simulation
4G5SXAQyz9D75KmKTLbI0X,Cereal,"Crush, ZICO",wonderlost,2018-07-13,0.5670000000000001,-6.0920000000000005,115.051,0.561,0.883,03:38,whatever simulation
1ihIXI2MVklmJdPvIUxExZ,party (SHUT DOWN),"Sik-K, Crush",H.A.L.F (Have.A.Little.Fun),2017-06-05,0.5870000000000001,-5.816,140.005,0.773,0.7020000000000001,03:36,whatever simulation
4wBHhHH7lptDbAMpxS0rla,Cupid,"pH-1, PENOMECO",loves,2018-08-20,0.629,-3.824,114.98299999999999,0.562,0.87,03:40,whatever simulation
7LN1f9jAIu7yxBzsLMN7RB,Come Over,"DEAN, Yerin Baek",Limbo,2017-02-17,0.63,-7.849,168.225,0.318,0.496,04:26,whatever simulation
1gGhqfs2pDTOI30AEXMXrn,Alien Boy,Oliver Tree,Alien Boy EP,2018-02-16,0.599,-5.169,130.108,0.484,0.802,02:43,whatever simulation
4q9JLlC3HIhN4CDC6KlpYK,iffy (Prod. GroovyRoom),"Sik-K, pH-1, Jay Park",Dingo X H1GHR MUSIC,2017-09-16,0.519,-5.9110000000000005,135.054,0.826,0.9390000000000001,04:19,whatever simulation
42XS1PQSsE9cpviumQog6e,Esc,TOYO,Cashmere,2017-02-22,0.753,-6.919,104.99700000000001,0.0998,0.685,03:44,whatever simulation
4974axdOfUe9C4TtWhKex4,Nightingale,TOYO,Cashmere,2017-02-22,0.667,-7.6979999999999995,124.006,0.303,0.669,03:44,whatever simulation
2IgbYlOlFpiSFYnsqB39lM,Jasmine,DPR LIVE,Jasmine,2017-10-08,0.486,-5.893,137.68,0.397,0.597,03:21,whatever simulation
3IrbKzx8RLEPA1nhYIEnUS,내 남자친구가 고맙대,HEIZE,내 남자친구가 고맙대,2015-01-16,0.485,-8.042,79.88,0.65,0.741,03:26,whatever simulation
3195sqaNOoBqiKq0KO6z1s,썸타 Lil' Something,"VIBE, CHEN, HEIZE",썸타 Lil' Something - SM STATION,2016-04-08,0.8759999999999999,-3.932,117.971,0.7909999999999999,0.748,03:20,whatever simulation
2p980qlVXYLh3HdHusbhfa,Pour Up,"DEAN, ZICO",130 Mood : TRBL,2016-03-25,0.501,-5.562,126.949,0.758,0.89,03:31,whatever simulation
0hRVm06wtH5HsmPetg1W9t,BERMUDA TRIANGLE,"ZICO, Crush, DEAN",BERMUDA TRIANGLE,2016-11-28,0.8190000000000001,-3.469,89.01299999999999,0.33399999999999996,0.469,03:27,whatever simulation
3skfigZmEOr709N4kwv6Ur,Heel (feat. Loco),"NO:EL, Loco",ELLEONOEL,2017-09-02,0.7979999999999999,-3.53,108.005,0.841,0.8390000000000001,03:22,whatever simulation
1bZNFcnyCmlnbs337baR0b,FIANCÉ,MINO,XX,2018-11-26,0.759,-3.247,139.922,0.466,0.6609999999999999,03:27,whatever simulation
492PZFHvGTm3RZZYeeUVWT,Okay,Chase Atlantic,Chase Atlantic,2017-10-04,0.815,-6.784,130.049,0.431,0.614,03:32,whatever simulation
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,Chase Atlantic,2017-10-04,0.542,-6.428999999999999,120.134,0.0771,0.6659999999999999,03:48,whatever simulation
0Lhy1sDDdtUFY2pyq2ZVi9,Hit Me Up,"Omar Apollo, Dominic Fike, Kenny Beats",Hit Me Up,2019-11-05,0.62,-5.252000000000001,84.975,0.624,0.773,02:40,whatever simulation
5zrZHMklhOXABpnBl0EMBN,Novacane,Frank Ocean,Novacane,2011-01-01,0.516,-9.267000000000001,93.5,0.363,0.763,05:02,whatever simulation
7dw7huy8714wSEbpGwcd47,Tell Me Something New,PRXZM,Come Alive,2018-06-08,0.536,-7.695,122.024,0.121,0.7709999999999999,03:35,whatever simulation
0smgkpVia3VCXgY4qhVJvp,Guilty Conscience,070 Shake,Modus Vivendi,2020-01-17,0.638,-6.0489999999999995,179.822,0.222,0.539,03:33,whatever simulation
0FVuyC9RP5MACjp4lgU3qZ,I'm God,"Clams Casino, Imogen Heap",Instrumental Relics,2020-04-24,0.6409999999999999,-6.78,141.92700000000002,0.08900000000000001,0.529,04:37,whatever simulation
33kwEgLredDQ01xIvbDRaK,Fallin' Apart (feat. Denzel Curry & Pell),"Young Franco, Denzel Curry, Pell",Fallin' Apart (feat. Denzel Curry & Pell),2020-11-27,0.799,-7.675,111.016,0.8,0.748,02:04,whatever simulation
589lM1mnc6YiM8c8jQ7wRl,Freak Like Me,NoMBe,They Might've Even Loved Me,2018-03-23,0.568,-6.487,96.012,0.45299999999999996,0.685,02:56,whatever simulation
0k4d5YPDr1r7FX77VdqWez,You Right,"Doja Cat, The Weeknd",Planet Her,2021-06-25,0.621,-6.414,128.986,0.436,0.828,03:06,whatever simulation
41SwdQIX8Hy2u6fuEDgvWr,10%,"KAYTRANADA, Kali Uchis",BUBBA,2019-12-13,0.757,-6.644,107.99,0.615,0.794,03:06,whatever simulation
3BrWLBC4WYx393yRUOlTih,Meet Me At Our Spot - Live,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot (Live),2021-10-22,0.475,-7.035,94.98700000000001,0.391,0.6940000000000001,02:27,whatever simulation
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",Planet Her,2021-06-25,0.615,-5.737,77.014,0.45,0.6829999999999999,03:08,whatever simulation
21DMNxn3lLWYqaTm3MeGAn,Hotel California - 2013 Remaster,Eagles,Hotel California (40th Anniversary Expanded Edition),1976-12-08,0.508,-9.484,147.125,0.609,0.579,06:31,untitled
4MhTFsyqIJnjsOweVcU8ug,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,1987-07-21,0.9009999999999999,-7.711,125.148,0.696,0.449,05:56,untitled
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,Crimes Of Passion,1980-08-05,0.58,-9.05,127.402,0.9440000000000001,0.741,02:51,untitled
0PXWpNBYg52gABrn1qL1bD,Unwell - 2007 Remaster,Matchbox Twenty,Exile on Mainstream,2007-10-02,0.7929999999999999,-5.152,80.985,0.43700000000000006,0.442,03:57,untitled
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,Deep Blue Something,Home,1995-01-01,0.8290000000000001,-5.547999999999999,110.367,0.539,0.622,04:17,untitled
5wj4E6IsrVtn8IBJQOd0Cl,Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],1995-10-02,0.865,-4.918,174.53,0.478,0.37200000000000005,04:18,untitled
087OBLtoeS3Q6j0k6tMNAI,Closing Time,Semisonic,Feeling Strangely Fine,1998-01-01,0.867,-5.483,92.757,0.281,0.486,04:33,untitled
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),"Santana, Rob Thomas",Supernatural (Remastered),1999-06-15,0.9229999999999999,-3.908,115.99600000000001,0.961,0.609,04:54,untitled
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,0.767,-2.7880000000000003,96.48299999999999,0.32799999999999996,0.5920000000000001,05:29,untitled
0u4htORODiTK9vHVA89MQX,Lovefool - Radio Edit,The Cardigans,First Band On The Moon,1996-09-17,0.602,-7.902,111.87,0.951,0.64,03:13,untitled
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,Leftoverture (Expanded Edition),1976,0.7859999999999999,-5.735,126.755,0.7929999999999999,0.48200000000000004,05:23,untitled
1brpdmqkx3kSxyqzqXfW7J,Heaven's On Fire,KISS,Animalize,1984-09-13,0.866,-6.053,124.324,0.785,0.679,03:21,untitled
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,Boston,1976,0.6809999999999999,-8.039,108.789,0.285,0.377,04:45,untitled
1t2Hq2WIBcZINOEnK6mdJG,Save Tonight,Eagle-Eye Cherry,Desireless,1998-07-13,0.693,-8.786,119.56700000000001,0.583,0.547,03:59,untitled
1OzY7RRZh3EcIKn7VKZUTx,Dancing in the Moonlight - 2001 Remix,Toploader,Onka's Big Moka,2000,0.8420000000000001,-3.1069999999999998,119.023,0.945,0.748,03:53,untitled
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,Point Of Know Return (Expanded Edition),1977,0.322,-10.687000000000001,93.50299999999999,0.387,0.475,03:26,untitled
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,Aftermath,1966-04-15,0.795,-9.267000000000001,158.691,0.612,0.46399999999999997,03:22,untitled
54eZmuggBFJbV7k248bTTt,A Horse with No Name,"America, George Martin",America,1972,0.506,-17.18,123.179,0.831,0.654,04:12,untitled
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Red Hot Chili Peppers,Stadium Arcadium,2006-05-09,0.9,-3.674,104.655,0.599,0.42700000000000005,05:34,untitled
6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,Disraeli Gears,1967-11-02,0.48100000000000004,-12.59,115.07799999999999,0.784,0.684,04:10,untitled
0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,Keane,Hopes And Fears,2004-01-01,0.655,-4.22,172.012,0.368,0.45299999999999996,03:56,untitled
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,Drops Of Jupiter,2001-03-27,0.638,-5.862,79.064,0.49700000000000005,0.48100000000000004,04:19,untitled
7i6r9KotUPQg3ozKKgEPIN,Seven Nation Army,The White Stripes,Elephant,2003-04-01,0.46299999999999997,-7.827999999999999,123.881,0.321,0.726,03:51,untitled
7aKWgpecgLEqisWcXPElDl,Never There,CAKE,Prolonging the Magic,1998-02-05,0.735,-8.171,125.815,0.5920000000000001,0.7609999999999999,02:44,untitled
5jhfa76FhqtD3Boij6MAKS,Love You Madly,CAKE,Comfort Eagle,2001-07-23,0.809,-8.399,106.999,0.6579999999999999,0.752,03:57,untitled
6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray,14:59,1998-12-23,0.682,-4.39,110.85700000000001,0.938,0.745,04:02,untitled
3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind,Third Eye Blind,1997-04-08,0.5429999999999999,-9.226,91.105,0.624,0.599,04:32,untitled
473dVAB97y06dfl6OBb1uj,Talk Dirty To Me,Poison,Double Dose: Ultimate Hits,2011-01-01,0.951,-3.888,158.075,0.628,0.49,03:44,untitled
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,The Getaway,2016-06-17,0.742,-6.777,91.959,0.19699999999999998,0.7,05:02,untitled
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),1991-03-12,0.855,-5.051,125.639,0.8029999999999999,0.6659999999999999,04:28,untitled
3LpnzPxkMI6XS4JCbhNeek,I Alone,Live,Throwing Copper,1994-01-01,0.8170000000000001,-7.282,90.264,0.0992,0.396,03:51,untitled
3cbTV3IZZvSBYVcl0xuZbY,Bound For The Floor,Local H,As Good As Dead,1996-01-01,0.53,-7.409,119.28399999999999,0.584,0.654,03:42,untitled
6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,Blind Melon,1992-01-01,0.47600000000000003,-9.342,148.11700000000002,0.5660000000000001,0.389,03:37,untitled
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,Urban Hymns (Remastered 2016),1997-09-29,0.917,-6.006,171.176,0.518,0.35600000000000004,05:57,untitled
3mwvKOyMmG77zZRunnxp9E,Buddy Holly,Weezer,Weezer,1994-05-10,0.92,-4.606,121.13799999999999,0.7709999999999999,0.556,02:39,untitled
7LF0YY1gON8rBECsyEs0Wb,Roll To Me,Del Amitri,Twisted,1995-01-01,0.821,-5.894,150.106,0.895,0.5670000000000001,02:12,untitled
1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,5,1998-05-12,0.872,-5.066,159.925,0.735,0.5870000000000001,03:41,untitled
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,August And Everything After,1993-01-01,0.8170000000000001,-6.542000000000001,141.621,0.726,0.578,04:32,untitled
6B618H5CuCdEzcVs0NKTlt,Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,Pet Your Friends,1995-01-01,0.79,-4.361000000000001,100.225,0.36200000000000004,0.45399999999999996,04:51,untitled
3YgkTpILtOWngT7PVHg8kO,Everything About You,Ugly Kid Joe,America's Least Wanted,1992-01-01,0.79,-7.943,122.585,0.743,0.522,04:20,untitled
6q03mlzKsM1m3TLpi6T6Cw,Sugar Kane,Sonic Youth,Dirty,1992,0.9129999999999999,-5.346,134.965,0.35700000000000004,0.345,05:57,untitled
0z25tUQgEI4cIyNZ1TgWig,Unsung,Helmet,Meantime,1992-01-01,0.8140000000000001,-9.272,160.303,0.731,0.311,03:56,untitled
17CWwbHJ2ThM5MXj90ObrS,Word Up - Radio Mix,Gun,Swagger,1994-01-01,0.9540000000000001,-7.325,117.729,0.635,0.525,04:20,untitled
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,Mellow Gold,1994-03-01,0.611,-10.45,85.387,0.7859999999999999,0.654,03:55,untitled
500Tkm3vJmVtdUwdCVxCTb,Run-Around,Blues Traveler,Four,1994-01-01,0.867,-7.307,151.695,0.8759999999999999,0.629,04:39,untitled
3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,CAKE,Comfort Eagle,2001-07-23,0.899,-6.5520000000000005,119.995,0.8809999999999999,0.778,03:24,untitled
0z1hoxTVVdZn1OxciNsRuw,Something to Believe In,Citizen Cope,One Lovely Day,2012-07-17,0.882,-7.039,156.099,0.8809999999999999,0.659,03:41,untitled
1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,Make Believe,2005-05-10,0.823,-3.761,87.904,0.741,0.693,03:16,untitled
4ePP9So5xRzspjLFVVbj90,Two Princes,Spin Doctors,Pocket Full Of Kryptonite,1991-08-27,0.912,-10.71,103.73100000000001,0.836,0.5429999999999999,04:16,untitled
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,Audioslave,2002-11-17,0.568,-5.477,107.84899999999999,0.516,0.614,04:53,untitled
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,0.795,-3.265,123.229,0.513,0.45799999999999996,04:15,untitled
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,Dizzy up the Girl,1998-09-11,0.715,-8.072000000000001,155.925,0.49700000000000005,0.315,04:49,untitled
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,Nirvana,MTV Unplugged In New York,1994-11-01,0.753,-8.937000000000001,115.102,0.42,0.483,04:21,untitled
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,2005-05-03,0.8420000000000001,-4.784,162.011,0.574,0.494,03:49,i feel like
6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects,When The World Comes Down,2008-01-01,0.691,-6.44,100.008,0.552,0.718,03:33,i feel like
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,2005-05-03,0.961,-3.198,114.45200000000001,0.449,0.622,03:00,i feel like
2ZqTtndqAZDRAWw2vgZwQK,But It's Better If You Do,Panic! At The Disco,A Fever You Can't Sweat Out,2005-09-27,0.848,-3.063,170.03799999999998,0.674,0.467,03:25,i feel like
2H6rj2XaBUJnag8iS2uKCt,Don't Lie,Vampire Weekend,Modern Vampires of the City,2013-05-27,0.72,-7.132000000000001,180.112,0.804,0.486,03:33,i feel like
6GIrIt2M39wEGwjCQjGChX,The Great Escape,Boys Like Girls,Boys Like Girls,2007-08-31,0.94,-4.012,149.934,0.505,0.423,03:26,i feel like
6c8QH9FMFKj0ZgNeiyOx4v,Over My Head (Cable Car),The Fray,Over My Head (Cable Car),2005-10-07,0.6990000000000001,-5.221,116.029,0.733,0.591,03:56,i feel like
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,2007-01-01,0.8909999999999999,-5.0569999999999995,154.83700000000002,0.588,0.45899999999999996,03:23,i feel like
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",2008-06-17,0.917,-3.159,126.115,0.601,0.55,02:57,i feel like
2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,Move Along,2005-01-01,0.9159999999999999,-3.858,109.86399999999999,0.6459999999999999,0.518,03:58,i feel like
6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,2007-11-06,0.79,-5.683,155.667,0.513,0.29100000000000004,04:49,i feel like
0lP4HYLmvowOKdsQ7CVkuq,The Kill,Thirty Seconds To Mars,A Beautiful Lie,2005-01-01,0.912,-3.8810000000000002,182.99,0.289,0.179,03:51,i feel like
3t87C08isN6yw2DnWOorLm,Hannah Hunt,Vampire Weekend,Modern Vampires of the City,2013-05-27,0.313,-10.097999999999999,207.96900000000002,0.16399999999999998,0.345,03:57,i feel like
7L605WhF5EGf34ggj87yK6,You And Me,Lifehouse,Lifehouse,2005-01-01,0.446,-7.702999999999999,139.868,0.375,0.461,03:15,i feel like
1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,2007-01-01,0.887,-4.07,199.935,0.408,0.435,03:32,i feel like
3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,Bleed American (Deluxe Edition),2001,0.897,-3.4010000000000002,161.944,0.93,0.629,02:48,i feel like
4jVhSbMMHctghoOTFuLPB2,"Swing, Swing",The All-American Rejects,The All-American Rejects,2002-01-01,0.691,-5.888,127.946,0.36700000000000005,0.54,03:53,i feel like
3goXG2iW7gu5tsHeS8pBIR,1985 (Original Version),SR-71,Here We Go Again (US Edition),2010-11-21,0.8009999999999999,-4.574,120.095,0.7090000000000001,0.5820000000000001,03:42,i feel like
6xyiHZgrmXw7sMyYXbXjPV,Everything Is Alright,Motion City Soundtrack,Commit This To Memory,2005-06-07,0.95,-3.8689999999999998,160.987,0.457,0.435,03:27,i feel like
1mLTikPTdJz0yfarfrXkSi,Sick Little Games,All Time Low,Nothing Personal (Deluxe Version),2009-07-07,0.7759999999999999,-4.416,96.956,0.38,0.483,03:36,i feel like
7N2DblLu8DuZ0seGYSg73v,The Future Freaks Me Out,Motion City Soundtrack,I Am The Movie,2003-06-24,0.8740000000000001,-5.904,127.915,0.682,0.6609999999999999,03:36,i feel like
3Vi93V7o1tT28Cut4gSWi3,Be My Escape,Relient K,Mmhmm,2004-11-02,0.8640000000000001,-5.062,112.523,0.299,0.5539999999999999,04:00,i feel like
12mF5rnbbT7jNqiBv8NBFt,My Friends Over You,New Found Glory,Sticks and Stones,2002-01-01,0.978,-4.001,177.797,0.441,0.39799999999999996,03:40,i feel like
1Fy9hQQLek2UpOYUEPjiYn,Help Me,Alkaline Trio,Agony & Irony,2008-07-01,0.943,-3.9819999999999998,116.999,0.528,0.513,03:44,i feel like
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,2003-10-28,0.649,-5.11,158.009,0.77,0.489,03:39,i feel like
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,Angles,2011-03-21,0.775,-3.364,199.86599999999999,0.588,0.35,03:55,i feel like
3FHxztMm05aMkRvfozbapQ,You And I,Anarbor,Free Your Mind,2009-03-10,0.871,-4.128,119.96600000000001,0.68,0.616,02:57,i feel like
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,Sam's Town,2006-09-27,0.988,-3.313,130.433,0.321,0.467,03:40,i feel like
1UkMAtLU8NxsddE7j4zXGO,Flavor Of The Weak,American Hi-Fi,American Hi-Fi,2001-01-01,0.9670000000000001,-1.946,151.944,0.488,0.39,03:08,i feel like
4wzjNqjKAKDU82e8uMhzmr,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,2006-01-01,0.932,-2.189,92.956,0.46399999999999997,0.545,03:12,i feel like
2Guz1b911CbpG8L92cnglI,Your Guardian Angel,The Red Jumpsuit Apparatus,Don't You Fake It,2006-01-01,0.48,-6.582999999999999,112.62,0.382,0.29,03:49,i feel like
0arNrzPygksLY2pEbRgBjw,The Artist In The Ambulance,Thrice,The Artist In The Ambulance,2003-01-01,0.88,-4.104,174.762,0.701,0.522,03:39,i feel like
33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,A Place In The Sun,1999-02-22,0.946,-2.7569999999999997,103.40799999999999,0.741,0.494,02:49,i feel like
3LI4MmibTkXH5cGpCGZgyw,Teenage Dirtbag,Wheatus,"Songs From Dawson's Creek, Vol. II",2000-09-29,0.84,-4.063,94.676,0.57,0.617,04:01,i feel like
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,Good Charlotte,The Young and The Hopeless,2002-10-04,0.9390000000000001,-3.127,177.75099999999998,0.893,0.494,02:55,i feel like
5dpDrUG52yI3s1AQRlaypA,All Downhill From Here,New Found Glory,Catalyst,2004-05-18,0.934,-4.061,167.988,0.7240000000000001,0.428,03:12,i feel like
4gMgjHnAqhO6nUnV2n57Fg,King Of Wishful Thinking,New Found Glory,From The Screen To Your Stereo Part II,2007-01-01,0.94,-2.843,116.99,0.654,0.561,03:40,i feel like
6uzuW7L1t1UhnzbfXwtMtQ,The Curse of Curves,Cute Is What We Aim For,The Same Old Blood Rush With A New Touch,2006-06-19,0.792,-4.512,145.881,0.47700000000000004,0.534,03:23,i feel like
3Mjmll1qNCTw9LA0PndO2j,Can't Kick Up The Roots,Neck Deep,Life's Not Out To Get You,2015-08-14,0.976,-3.095,113.249,0.7709999999999999,0.31,02:49,i feel like
3iwsyTZzOWHZbHffBEyi1N,Right Now,SR-71,Now You See Inside,2000-06-20,0.9670000000000001,-3.322,116.273,0.731,0.524,02:47,i feel like
1Up4RdOBpChNDytatxKDXP,The Best Of Me,The Starting Line,Say It Like You Mean It,2002-07-16,0.802,-4.212,106.969,0.293,0.5329999999999999,04:18,i feel like
0wGWmko6pOeimMMATKGz2I,Honestly,Cartel,Chroma,2005,0.903,-4.949,144.52200000000002,0.583,0.449,03:27,i feel like
6HV8ufhj3yJZjM29wxBxrB,Say Anything (Else),Cartel,Chroma,2005,0.745,-5.1,156.703,0.585,0.42100000000000004,03:49,i feel like
6SRMpCmXRkpdF9fTxHUd0w,We Got This,A Day To Remember,Bad Vibrations (Deluxe Edition),2016-09-02,0.972,-4.461,135.045,0.29100000000000004,0.365,03:49,i feel like
6J7cSyvSCnPwv3vqHchEfL,If It Means a Lot to You,A Day To Remember,Homesick,2009,0.536,-8.158,126.99600000000001,0.44,0.584,04:03,i feel like
4vxVFPd2rCyRcobot4utR9,Coffee Shop Soundtrack,All Time Low,Put Up Or Shut Up,2006-07-25,0.852,-6.148,184.93599999999998,0.43,0.425,03:01,i feel like
1v5BlBnf2ZY4tIJXkl7mq1,Lullabies,All Time Low,Put Up Or Shut Up,2006-07-25,0.895,-6.393,104.318,0.132,0.28600000000000003,04:02,i feel like
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,Riot!,2007-06-11,0.9059999999999999,-3.677,172.977,0.731,0.517,03:31,i feel like
3kaK1EohdhDXT5ICBMRGkz,I Woke Up In A Car,Something Corporate,Leaving Through The Window,2002-01-01,0.9079999999999999,-6.067,107.031,0.539,0.5489999999999999,04:12,i feel like
5jZ1Z2GFTf2gwmFc3qiUxs,The Taste of Ink,The Used,The Used,2002-06-25,0.904,-3.0010000000000003,98.12200000000001,0.541,0.541,03:28,i feel like
48O6kz322Dzu1R6Al5147q,MakeDamnSure,Taking Back Sunday,Louder Now (U.S. Version),2006-04-21,0.8370000000000001,-5.608,140.495,0.43200000000000005,0.5529999999999999,03:28,i feel like
0ChpoNjXfJPjMvCIN6so6J,Memory,Sugarcult,Palm Trees and Power Lines,2004-04-13,0.8640000000000001,-3.892,167.15400000000002,0.713,0.449,03:46,i feel like
27O9FuS1UIm6ZyLplgLQAH,Devotion And Desire,Bayside,Bayside,2005-08-23,0.9,-4.918,184.25599999999997,0.28600000000000003,0.29600000000000004,03:29,i feel like
0DVxWV6V1nWa7Ml68Frd3D,Movies,Alien Ant Farm,Anthology,2001-01-01,0.934,-5.0760000000000005,112.846,0.527,0.55,03:15,i feel like
127amD6XCyrI15H3jVDSmC,Here and Now,Letters To Cleo,Aurora Gory Alice,1994,0.897,-6.81,114.905,0.34600000000000003,0.456,03:38,i feel like
2WCgqwPrWuDZ3Bu59kTQS7,One Of THOSE Nights,The Cab,Whisper War,2008-04-07,0.932,-3.392,106.46600000000001,0.603,0.5429999999999999,03:48,i feel like
05qCCJQJiOwvPQBb7akf1R,Jamie All Over,Mayday Parade,A Lesson In Romantics,2007-07-10,0.868,-3.702,149.042,0.402,0.426,03:36,i feel like
3asFGFY3uLjMDmML1p0tYm,Savior,Rise Against,Appeal To Reason,2008-01-01,0.9309999999999999,-3.425,112.54799999999999,0.467,0.33899999999999997,04:02,i feel like
6bfnA0cwvc7xPoEGiMznnN,Existentialism On Prom Night,Straylight Run,Straylight Run,2004,0.7959999999999999,-5.98,133.408,0.204,0.525,04:01,i feel like
0cUO45E6b08yRdzzOocrxl,Smoke,PVRIS,White Noise,2014-11-04,0.742,-7.287000000000001,149.985,0.5,0.474,03:05,i feel like
53kRlOPQfNWhSraUytOMUY,Alive With the Glory of Love,Say Anything,Is a Real Boy,2005-10-01,0.93,-4.619,203.101,0.589,0.33799999999999997,04:15,i feel like
1MQEUAGuWlnZGrpXmCqJDU,I Hear You Calling,Gob,The World According To Gob,2001-01-23,0.86,-5.732,145.785,0.691,0.564,03:11,i feel like
3IyCL4Em1GOpNGDf451Hg1,Could Have Been Me,The Struts,Everybody Wants,2016-03-04,0.907,-4.512,80.029,0.434,0.541,03:07,i feel like
0u4htORODiTK9vHVA89MQX,Lovefool - Radio Edit,The Cardigans,First Band On The Moon,1996-09-17,0.602,-7.902,111.87,0.951,0.64,03:13,i feel like
4fPBB44eDH71YohayI4eKV,You Only Live Once,The Strokes,First Impressions Of Earth,2006-01-03,0.9079999999999999,-2.42,120.522,0.968,0.63,03:09,i feel like
4XOZaPYeMn9hcbpyS90NnD,Lights And Sounds,Yellowcard,Lights And Sounds,2006-01-01,0.972,-3.675,167.81900000000002,0.387,0.344,03:28,i feel like
5qtwzv99vOr5UTwnTixn7j,Know Your Enemy,Green Day,21st Century Breakdown,2009-05-15,0.958,-3.245,129.984,0.961,0.56,03:10,i feel like
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997-04-08,0.8640000000000001,-6.5760000000000005,102.02600000000001,0.701,0.64,04:28,i feel like
4GiVcDqNQI0fc0yYuRGH9m,Inside Out,Eve 6,Eve 6,1998,0.818,-7.666,175.668,0.691,0.483,03:39,i feel like
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer (Green Album),2001-05-15,0.81,-6.26,114.62299999999999,0.6609999999999999,0.654,03:20,i feel like
1XsN9Flu0VvZpXmrkBtZGt,Let’s Go,Stuck in the Sound,Pursuit,2012-01-30,0.623,-5.07,89.454,0.275,0.486,03:31,i feel like
